"","LCM_15","LCM_16","LCM_20","LCM_21","LCM_26","LCM_27","LCM_4","LCM_5","LCM_8","LCM_9"
"Pocillopora_acuta_HIv2___TS.g2912.t1",90,276,0,190,53,396,0,48,119,279
"Pocillopora_acuta_HIv2___RNAseq.g6375.t1",111,304,395,208,296,0,0,1881,11,86
"Pocillopora_acuta_HIv2___RNAseq.g6379.t1",394,0,702,0,708,0,0,280,121,0
"Pocillopora_acuta_HIv2___RNAseq.g6391.t1",60,62,57,0,61,181,115,61,79,305
"Pocillopora_acuta_HIv2___RNAseq.g6393.t1",583,222,543,1363,956,1248,0,1276,165,56
"Pocillopora_acuta_HIv2___RNAseq.g6394.t1",37,4,82,497,174,0,0,92,518,288
"Pocillopora_acuta_HIv2___RNAseq.g6397.t1",48,4,12,103,162,35,11,57,0,38
"Pocillopora_acuta_HIv2___RNAseq.g6399.t1",469,189,231,248,391,313,176,494,298,409
"Pocillopora_acuta_HIv2___RNAseq.g6409.t1",23,197,167,350,17,111,2,394,2,61
"Pocillopora_acuta_HIv2___TS.g2949.t1",80,26,153,191,103,0,14,15,151,265
"Pocillopora_acuta_HIv2___TS.g2952.t1",283,0,421,0,699,0,0,392,397,0
"Pocillopora_acuta_HIv2___RNAseq.g6413.t1",13,0,72,0,38,0,0,93,31,0
"Pocillopora_acuta_HIv2___TS.g2955.t1",319,0,18,0,23,323,0,32,4,0
"Pocillopora_acuta_HIv2___RNAseq.g6421.t1",85,52,325,264,183,252,53,128,26,13
"Pocillopora_acuta_HIv2___RNAseq.g6422.t1",12,0,61,33,0,24,0,83,53,0
"Pocillopora_acuta_HIv2___RNAseq.g3160.t1",4932,1922,6246,914,4061,2413,1015,6268,4847,3675
"Pocillopora_acuta_HIv2___TS.g9686.t1",459,226,560,44,970,101,169,288,739,50
"Pocillopora_acuta_HIv2___RNAseq.g3162.t2",510,1182,152,251,882,806,968,830,343,0
"Pocillopora_acuta_HIv2___RNAseq.g3163.t1",26,0,1284,172,1187,492,897,1163,0,219
"Pocillopora_acuta_HIv2___RNAseq.g3164.t1",1452,846,1409,1494,307,1702,26,1821,186,952
"Pocillopora_acuta_HIv2___TS.g9692.t1",64,17,0,1009,616,0,0,910,4982,223
"Pocillopora_acuta_HIv2___RNAseq.g3166.t1",847,46,1733,181,800,98,630,1742,1166,0
"Pocillopora_acuta_HIv2___RNAseq.g3167.t1",46,168,352,50,428,1088,1829,579,0,0
"Pocillopora_acuta_HIv2___TS.g9696.t3",946,475,1173,80,1038,799,692,257,199,155
"Pocillopora_acuta_HIv2___RNAseq.g3170.t1",3690,6517,2560,5197,4295,4199,6879,6601,2482,1268
"Pocillopora_acuta_HIv2___RNAseq.g3171.t1",567,601,398,270,839,520,62,745,474,2732
"Pocillopora_acuta_HIv2___RNAseq.g3172.t1",601,717,2697,1879,2061,1141,8,1245,1241,3416
"Pocillopora_acuta_HIv2___RNAseq.g3193.t1",687,282,300,0,528,0,5,0,0,1183
"Pocillopora_acuta_HIv2___RNAseq.g3197.t1",1672,1026,955,1661,1308,1405,1931,2273,2486,53
"Pocillopora_acuta_HIv2___RNAseq.g3198.t1",4,136,63,181,47,1425,0,338,0,40
"Pocillopora_acuta_HIv2___RNAseq.g3202.t1",836,0,393,718,1934,1389,0,2249,0,1146
"Pocillopora_acuta_HIv2___RNAseq.g3203.t1",599,447,767,497,693,229,284,1428,1541,235
"Pocillopora_acuta_HIv2___TS.g9732.t1",807,567,978,553,2051,0,0,621,0,0
"Pocillopora_acuta_HIv2___RNAseq.g3205.t1",1509,1322,832,2699,5004,1925,2770,176,896,0
"Pocillopora_acuta_HIv2___RNAseq.g3206.t1",113,645,60,130,0,359,59,1554,590,0
"Pocillopora_acuta_HIv2___RNAseq.g3207.t1",1177,1491,83,91,2384,805,314,1630,0,1889
"Pocillopora_acuta_HIv2___RNAseq.g3210.t1",729,1142,806,546,1099,193,0,183,650,0
"Pocillopora_acuta_HIv2___RNAseq.g3211.t1",1610,0,194,215,1737,0,0,980,155,0
"Pocillopora_acuta_HIv2___RNAseq.g3212.t1",498,82,650,0,597,1432,0,1815,551,0
"Pocillopora_acuta_HIv2___TS.g9744.t1",45,16,26,0,498,11,0,40,23,4
"Pocillopora_acuta_HIv2___RNAseq.g3216.t1",448,46,195,0,854,680,451,785,202,0
"Pocillopora_acuta_HIv2___RNAseq.g3218.t1",1470,291,476,224,397,0,839,561,510,0
"Pocillopora_acuta_HIv2___TS.g9749.t1",148,0,296,0,67,0,0,498,222,0
"Pocillopora_acuta_HIv2___RNAseq.g3222.t1",905,0,1461,0,346,0,0,4168,1215,0
"Pocillopora_acuta_HIv2___TS.g9752.t3",437,186,2824,0,1229,0,0,1996,1330,0
"Pocillopora_acuta_HIv2___RNAseq.g3224.t1",1225,286,3461,0,2134,0,0,2959,5433,0
"Pocillopora_acuta_HIv2___TS.g9759.t2a",842,642,255,0,767,843,2385,1969,0,3526
"Pocillopora_acuta_HIv2___TS.g9764.t2",473,794,1174,92,1730,2328,0,1346,554,593
"Pocillopora_acuta_HIv2___RNAseq.g3237.t1",860,718,1678,3007,2568,1413,5789,2707,303,2003
"Pocillopora_acuta_HIv2___RNAseq.g3238.t1",819,1665,1216,410,1489,1803,4180,401,82,776
"Pocillopora_acuta_HIv2___RNAseq.g3239.t1",3824,1846,1085,244,4093,2939,798,3265,1574,999
"Pocillopora_acuta_HIv2___TS.g9768.t1",0,585,1096,37,0,2031,357,174,455,196
"Pocillopora_acuta_HIv2___RNAseq.g3241.t1",1120,698,342,1026,1002,1652,4322,931,2936,278
"Pocillopora_acuta_HIv2___RNAseq.g3242.t1",4917,6052,8341,9698,10482,13666,9903,8317,1517,5837
"Pocillopora_acuta_HIv2___TS.g9773.t1",7,97,1529,199,2159,0,325,546,101,0
"Pocillopora_acuta_HIv2___TS.g9777.t1",1663,0,680,0,1621,0,0,820,48,0
"Pocillopora_acuta_HIv2___RNAseq.g3256.t1",68,640,543,144,991,0,0,1076,0,1209
"Pocillopora_acuta_HIv2___RNAseq.g3257.t1",210,196,110,2278,495,230,15,135,228,0
"Pocillopora_acuta_HIv2___RNAseq.g3258.t1",3004,788,2091,1975,4689,1852,2181,3620,435,22
"Pocillopora_acuta_HIv2___RNAseq.g3260.t1",816,402,979,541,1591,296,872,1300,1000,18
"Pocillopora_acuta_HIv2___RNAseq.g3264.t1",2379,1149,1854,56,541,0,1031,3356,1168,4009
"Pocillopora_acuta_HIv2___TS.g9790.t1a",0,0,0,327,197,336,12,786,885,0
"Pocillopora_acuta_HIv2___TS.g9790.t1b",3081,1648,5214,2672,4445,3230,695,6851,1231,312
"Pocillopora_acuta_HIv2___TS.g9790.t1c",998,1152,1460,982,1686,1768,437,763,1119,516
"Pocillopora_acuta_HIv2___RNAseq.g3266.t1",637,734,1024,34,1286,194,58,1540,936,0
"Pocillopora_acuta_HIv2___RNAseq.g3267.t1",8,0,21,65,86,74,28,43,0,15
"Pocillopora_acuta_HIv2___RNAseq.g3268.t1",1808,564,3346,0,6802,0,1252,870,581,0
"Pocillopora_acuta_HIv2___RNAseq.g3272.t1",17,15,14,3,17,19,0,0,0,43
"Pocillopora_acuta_HIv2___TS.g9800.t1",22,8,31,11,31,26,10,17,30,12
"Pocillopora_acuta_HIv2___RNAseq.g3277.t1",31,11,20,2,41,5,0,21,0,0
"Pocillopora_acuta_HIv2___TS.g9816.t1",9,37,25,30,84,10,320,68,3,6
"Pocillopora_acuta_HIv2___TS.g9818.t1",8,12,45,132,28,116,0,25,14,0
"Pocillopora_acuta_HIv2___RNAseq.g3302.t1",19,13,31,10,13,2,1,105,1,2
"Pocillopora_acuta_HIv2___RNAseq.g3303.t1",202,96,269,161,272,146,84,274,69,48
"Pocillopora_acuta_HIv2___TS.g9835.t1",999,0,1415,0,525,704,56,791,282,0
"Pocillopora_acuta_HIv2___RNAseq.g3311.t3",305,650,617,535,1339,0,0,423,2445,0
"Pocillopora_acuta_HIv2___RNAseq.g3313.t1",100,2101,2387,3107,3922,3924,887,2036,21,754
"Pocillopora_acuta_HIv2___RNAseq.g3318.t1",20,27,20,0,42,0,0,32,89,0
"Pocillopora_acuta_HIv2___RNAseq.g3322.t1",5025,540,4507,0,5676,0,0,4790,1894,0
"Pocillopora_acuta_HIv2___RNAseq.g3326.t2",13541,11153,22949,7056,23521,10111,9814,13673,17238,3030
"Pocillopora_acuta_HIv2___RNAseq.19904_t",1793,74,489,165,710,12,1314,220,1398,0
"Pocillopora_acuta_HIv2___TS.g9854.t2",731,750,1401,148,1700,696,59,970,1604,260
"Pocillopora_acuta_HIv2___TS.g9857.t1",758,382,880,1094,851,310,486,1232,421,259
"Pocillopora_acuta_HIv2___RNAseq.g3332.t1c",2931,2500,2484,4216,2809,2165,1905,4493,2028,355
"Pocillopora_acuta_HIv2___TS.g9861.t1",266,1199,1284,0,304,107,17,731,0,1557
"Pocillopora_acuta_HIv2___TS.g9864.t1",399,750,211,0,0,708,0,689,0,0
"Pocillopora_acuta_HIv2___RNAseq.g3340.t1",182,517,680,0,0,190,1325,287,0,0
"Pocillopora_acuta_HIv2___RNAseq.g3341.t1",794,584,865,559,1504,1073,1443,1389,495,509
"Pocillopora_acuta_HIv2___TS.g9885.t1",0,554,23,273,41,257,731,88,232,0
"Pocillopora_acuta_HIv2___TS.g9888.t1",0,5,216,11,76,0,3,179,0,1021
"Pocillopora_acuta_HIv2___RNAseq.g3351.t1",113,35,50,0,168,22,879,712,25,0
"Pocillopora_acuta_HIv2___RNAseq.g3352.t1",1820,708,1202,443,2147,859,20,1596,2371,0
"Pocillopora_acuta_HIv2___TS.g9882.t2",339,80,945,43,380,0,211,248,569,0
"Pocillopora_acuta_HIv2___RNAseq.g3356.t1",5628,7294,9054,5399,10692,2968,5475,6256,7198,3593
"Pocillopora_acuta_HIv2___TS.g9884.t1",222,746,835,524,44,1475,440,1001,0,1206
"Pocillopora_acuta_HIv2___RNAseq.g3358.t1",570,0,821,0,1066,235,601,701,738,0
"Pocillopora_acuta_HIv2___RNAseq.g3359.t1",349,502,276,455,81,441,2632,32,309,61
"Pocillopora_acuta_HIv2___RNAseq.g3361.t1",1060,1294,1561,613,1330,757,393,1271,1269,913
"Pocillopora_acuta_HIv2___RNAseq.g3362.t1",95,93,48,31,180,273,491,795,15,0
"Pocillopora_acuta_HIv2___RNAseq.g3363.t1",604,255,284,5,963,413,1616,883,1859,0
"Pocillopora_acuta_HIv2___TS.g9892.t1",6389,1807,4628,2885,10972,1492,1984,9583,2705,1641
"Pocillopora_acuta_HIv2___RNAseq.g3368.t1",0,539,0,2261,182,383,148,188,0,0
"Pocillopora_acuta_HIv2___RNAseq.g3405.t1",0,107,650,0,347,189,96,0,0,538
"Pocillopora_acuta_HIv2___RNAseq.g3408.t2",0,0,0,129,121,78,466,0,313,0
"Pocillopora_acuta_HIv2___RNAseq.g3400.t1",197,15,53,109,35,116,42,61,321,46
"Pocillopora_acuta_HIv2___RNAseq.g3402.t1",10,9,47,14,9,31,12,19,11,48
"Pocillopora_acuta_HIv2___TS.g9942.t1",46,250,3598,66,817,11,1544,2340,1169,28
"Pocillopora_acuta_HIv2___RNAseq.g3409.t1",1262,862,2188,433,7211,1671,3083,3270,983,0
"Pocillopora_acuta_HIv2___RNAseq.g3410.t1",1470,435,2278,1618,1846,441,478,757,861,395
"Pocillopora_acuta_HIv2___TS.g9946.t1",94,575,546,0,512,0,0,2603,44,0
"Pocillopora_acuta_HIv2___RNAseq.g3423.t2",366,107,250,0,286,42,0,1315,261,0
"Pocillopora_acuta_HIv2___RNAseq.g3424.t1",9,179,396,22,159,0,227,265,40,87
"Pocillopora_acuta_HIv2___RNAseq.g3426.t1",13,28,0,0,59,61,0,20,0,1
"Pocillopora_acuta_HIv2___RNAseq.g3428.t1",60,14,360,34,175,2,254,297,126,194
"Pocillopora_acuta_HIv2___RNAseq.g3429.t1",7,34,268,9,30,1,25,114,7,51
"Pocillopora_acuta_HIv2___RNAseq.g3430.t1",1144,571,2364,263,1760,1241,598,1023,1938,901
"Pocillopora_acuta_HIv2___RNAseq.g3433.t1",66,1005,429,56,552,63,0,606,84,52
"Pocillopora_acuta_HIv2___RNAseq.g3434.t1",1721,459,2443,1211,2163,2557,840,1763,620,0
"Pocillopora_acuta_HIv2___TS.g9973.t1",1236,416,807,1236,1066,3251,0,2814,1224,0
"Pocillopora_acuta_HIv2___RNAseq.g3439.t1",307,0,738,0,731,0,0,421,872,0
"Pocillopora_acuta_HIv2___RNAseq.g3441.t1",119,0,431,0,563,0,0,388,502,0
"Pocillopora_acuta_HIv2___RNAseq.g3450.t1",387,521,1906,328,822,186,586,743,432,0
"Pocillopora_acuta_HIv2___RNAseq.g3454.t1",8,53,138,30,30,28,17,2,79,10
"Pocillopora_acuta_HIv2___TS.g9993.t1",55,48,119,23,200,57,43,92,267,280
"Pocillopora_acuta_HIv2___RNAseq.g3460.t1",494,369,608,467,641,471,643,750,540,413
"Pocillopora_acuta_HIv2___RNAseq.g3461.t1",1223,87,1711,44,1922,537,52,825,1134,2187
"Pocillopora_acuta_HIv2___RNAseq.g3462.t1",1428,1096,1171,1123,2493,1442,1507,3272,1807,1868
"Pocillopora_acuta_HIv2___RNAseq.g3463.t1",446,314,162,926,181,321,1610,1135,0,816
"Pocillopora_acuta_HIv2___RNAseq.g3464.t1",81,466,0,0,714,286,0,2280,0,0
"Pocillopora_acuta_HIv2___TS.g10002.t1",247,319,274,93,46,61,0,299,53,5
"Pocillopora_acuta_HIv2___RNAseq.g3466.t1",287,0,677,0,623,110,192,822,0,0
"Pocillopora_acuta_HIv2___RNAseq.g3467.t1",152,0,55,0,617,0,591,167,408,0
"Pocillopora_acuta_HIv2___RNAseq.g3475.t1",164,35,115,0,1399,160,0,759,210,618
"Pocillopora_acuta_HIv2___TS.g10013.t3",7878,3414,6902,6967,10162,5517,7216,12379,8935,0
"Pocillopora_acuta_HIv2___RNAseq.g3477.t1",55,3215,573,0,3308,1114,106,515,66,0
"Pocillopora_acuta_HIv2___RNAseq.g3478.t1",2745,2970,3797,383,4451,2099,0,5154,4043,4316
"Pocillopora_acuta_HIv2___RNAseq.g3479.t1",1327,186,1480,0,1662,0,969,507,536,0
"Pocillopora_acuta_HIv2___RNAseq.g3481.t1",86,1,51,4,56,88,2,113,38,12
"Pocillopora_acuta_HIv2___RNAseq.g3482.t1",219,21,333,37,173,88,72,283,433,21
"Pocillopora_acuta_HIv2___RNAseq.g3483.t1",595,495,654,1094,955,559,953,1505,58,0
"Pocillopora_acuta_HIv2___RNAseq.g3484.t1",172,0,138,0,147,141,0,293,399,0
"Pocillopora_acuta_HIv2___RNAseq.g3485.t1",187,0,42,0,282,0,0,324,178,0
"Pocillopora_acuta_HIv2___RNAseq.g3486.t1",48,1250,134,387,290,2955,1648,978,196,3643
"Pocillopora_acuta_HIv2___RNAseq.g3487.t1",170,970,242,919,1626,2425,1139,1371,0,548
"Pocillopora_acuta_HIv2___TS.g10039.t1",0,0,150,25,498,0,0,90,104,0
"Pocillopora_acuta_HIv2___RNAseq.g3490.t1",141,0,449,38,867,0,0,935,0,0
"Pocillopora_acuta_HIv2___RNAseq.g3492.t1",309,0,315,0,255,0,0,272,383,0
"Pocillopora_acuta_HIv2___RNAseq.g3500.t1",1552,32,2088,0,1042,0,0,592,42,0
"Pocillopora_acuta_HIv2___TS.g10041.t1",890,0,1087,0,815,0,0,2068,812,0
"Pocillopora_acuta_HIv2___RNAseq.g3502.t1",4,29,82,10,139,18,55,206,2,3
"Pocillopora_acuta_HIv2___RNAseq.g3509.t1",16,162,0,206,0,129,295,45,0,298
"Pocillopora_acuta_HIv2___RNAseq.g3515.t1",6,128,56,68,0,218,180,16,0,183
"Pocillopora_acuta_HIv2___TS.g10056.t1",699,343,572,508,1047,441,912,2128,725,751
"Pocillopora_acuta_HIv2___RNAseq.g3516.t1",1703,919,4829,2058,2653,776,2563,3611,3104,55
"Pocillopora_acuta_HIv2___RNAseq.g3517.t1",573,33,849,368,727,0,0,785,0,0
"Pocillopora_acuta_HIv2___RNAseq.g3518.t1",1185,1340,557,814,2803,1445,334,2432,699,303
"Pocillopora_acuta_HIv2___RNAseq.g3520.t1",1077,973,898,17,119,0,0,291,6,5
"Pocillopora_acuta_HIv2___RNAseq.g3523.t1",88,5853,276,302,525,2629,2686,3240,115,5365
"Pocillopora_acuta_HIv2___RNAseq.g3524.t1",2276,1276,1839,1179,1015,1462,0,1995,616,0
"Pocillopora_acuta_HIv2___RNAseq.g3526.t1",206,542,127,0,758,555,0,390,132,0
"Pocillopora_acuta_HIv2___RNAseq.g3527.t1",2770,1005,424,1332,3007,1820,907,2160,666,19
"Pocillopora_acuta_HIv2___RNAseq.g3528.t1",553,683,1122,0,1190,813,561,1700,1287,0
"Pocillopora_acuta_HIv2___RNAseq.g3529.t1",5774,1925,6127,2359,8877,2649,5643,9809,4643,1217
"Pocillopora_acuta_HIv2___RNAseq.g3532.t1",4584,816,2596,281,5163,1772,722,5343,7260,33
"Pocillopora_acuta_HIv2___RNAseq.g3533.t1",550,1116,520,258,1241,2381,570,1153,117,149
"Pocillopora_acuta_HIv2___TS.g10074.t1",48,19,31,0,109,35,0,17,59,0
"Pocillopora_acuta_HIv2___RNAseq.g3535.t1",2359,1085,4629,3253,3578,896,1561,4595,3895,400
"Pocillopora_acuta_HIv2___TS.g10076.t1",311,281,0,0,290,528,414,145,50,0
"Pocillopora_acuta_HIv2___RNAseq.g3538.t2",4040,4248,8499,3603,13760,4461,3631,7408,1445,4989
"Pocillopora_acuta_HIv2___RNAseq.g3539.t1",1553,971,1246,30,807,1567,0,900,1314,353
"Pocillopora_acuta_HIv2___RNAseq.g3545.t2",291,1141,1010,1268,910,938,1543,156,0,519
"Pocillopora_acuta_HIv2___RNAseq.g3546.t1",4750,3049,14251,3930,7217,2638,3241,10251,4021,1974
"Pocillopora_acuta_HIv2___TS.g10086.t1",97,562,301,844,2555,138,12,1059,400,0
"Pocillopora_acuta_HIv2___RNAseq.g3550.t1",1189,731,1505,1308,2122,662,406,1075,480,184
"Pocillopora_acuta_HIv2___RNAseq.g3558.t1",70,58,20,0,90,50,0,13,12,0
"Pocillopora_acuta_HIv2___TS.g10097.t2",84,675,699,890,1377,1066,795,720,380,609
"Pocillopora_acuta_HIv2___TS.g10099.t1",48,6,21,0,34,40,0,29,28,0
"Pocillopora_acuta_HIv2___RNAseq.g3562.t1",307,428,293,283,302,219,442,301,999,15
"Pocillopora_acuta_HIv2___RNAseq.g3563.t1",48,0,0,0,502,1074,672,203,0,0
"Pocillopora_acuta_HIv2___RNAseq.g3564.t1",2,400,133,575,168,37,180,0,0,0
"Pocillopora_acuta_HIv2___RNAseq.g3565.t1",98,0,0,161,239,0,17,1072,3269,0
"Pocillopora_acuta_HIv2___RNAseq.g3566.t1",615,662,309,0,492,477,0,418,268,0
"Pocillopora_acuta_HIv2___TS.g10108.t1",108,367,293,106,92,26,508,54,741,0
"Pocillopora_acuta_HIv2___RNAseq.g3576.t1",1502,113,1557,0,966,369,1415,2309,295,0
"Pocillopora_acuta_HIv2___RNAseq.g3580.t1",2239,774,3272,0,5447,0,5,449,1137,0
"Pocillopora_acuta_HIv2___RNAseq.g3584.t1",0,146,593,91,52,303,0,589,0,532
"Pocillopora_acuta_HIv2___RNAseq.g3581.t1",395,48,222,132,772,0,0,444,123,0
"Pocillopora_acuta_HIv2___TS.g10119.t2",250,50,1658,59,1774,0,0,376,0,0
"Pocillopora_acuta_HIv2___RNAseq.g3585.t1",1284,1220,2722,0,2689,1324,1209,2486,549,1999
"Pocillopora_acuta_HIv2___TS.g10123.t1",44,196,96,160,35,37,0,79,1,342
"Pocillopora_acuta_HIv2___RNAseq.g3587.t1",697,368,903,0,1871,819,47,972,1398,0
"Pocillopora_acuta_HIv2___RNAseq.g3588.t1",1842,1167,510,1991,603,2587,3251,3831,0,1322
"Pocillopora_acuta_HIv2___RNAseq.g3589.t1",619,961,1514,181,2044,5305,0,1370,2514,3392
"Pocillopora_acuta_HIv2___TS.g10133.t1",1718,1419,1887,871,3398,1290,2760,3635,1609,1694
"Pocillopora_acuta_HIv2___RNAseq.g3597.t1",962,1323,987,1231,1105,1910,0,1134,451,169
"Pocillopora_acuta_HIv2___RNAseq.g3598.t1",13432,12403,27748,17763,28656,22107,9238,20490,14143,12465
"Pocillopora_acuta_HIv2___RNAseq.g3599.t1",70,94,142,259,671,25,0,1149,0,0
"Pocillopora_acuta_HIv2___RNAseq.g3600.t1",88,503,236,113,568,0,0,524,0,0
"Pocillopora_acuta_HIv2___TS.g25899.t2",1676,1420,2136,1595,4227,2400,349,1815,148,201
"Pocillopora_acuta_HIv2___RNAseq.g15776.t1",667,180,644,0,910,166,751,772,255,79
"Pocillopora_acuta_HIv2___RNAseq.g15777.t1",229,181,0,0,314,0,89,337,0,0
"Pocillopora_acuta_HIv2___RNAseq.g15778.t1",427,1162,651,369,1087,369,431,431,1266,0
"Pocillopora_acuta_HIv2___RNAseq.g15779.t1",151,0,1003,0,332,0,29,42,0,0
"Pocillopora_acuta_HIv2___TS.g25904.t2",788,2452,2317,1360,1976,1534,747,4391,913,343
"Pocillopora_acuta_HIv2___RNAseq.g15781.t1",6538,4481,7304,3100,9402,4205,13081,40251,6151,3056
"Pocillopora_acuta_HIv2___RNAseq.g15782.t1",1007,228,0,0,494,318,0,515,0,0
"Pocillopora_acuta_HIv2___RNAseq.g15783.t1",3796,5000,10338,5101,9866,4411,6085,8706,4796,3476
"Pocillopora_acuta_HIv2___RNAseq.g15784.t1",452,137,35,0,535,73,0,118,211,0
"Pocillopora_acuta_HIv2___RNAseq.g15786.t1",2939,1409,3462,2873,5240,2345,6337,3428,1641,1539
"Pocillopora_acuta_HIv2___TS.g25911.t1a",172,28,312,0,28,144,0,335,883,0
"Pocillopora_acuta_HIv2___TS.g25911.t1b",130,0,244,0,380,64,0,118,0,0
"Pocillopora_acuta_HIv2___RNAseq.g15788.t1",1525,478,1472,1527,1139,1430,1471,2074,499,0
"Pocillopora_acuta_HIv2___RNAseq.g15790.t1",1143,1719,1002,1641,2613,661,2351,818,2468,1208
"Pocillopora_acuta_HIv2___RNAseq.g15792.t1",907,1032,274,291,1984,57,236,872,0,2559
"Pocillopora_acuta_HIv2___TS.g25917.t1",0,0,116,0,295,928,1321,1213,0,0
"Pocillopora_acuta_HIv2___RNAseq.g15795.t1",345,97,333,958,1514,433,3583,3232,0,0
"Pocillopora_acuta_HIv2___RNAseq.g15796.t1",442,412,773,179,538,1059,0,644,39,1728
"Pocillopora_acuta_HIv2___TS.g25921.t2",2054,909,2446,676,1479,1631,735,1869,1318,563
"Pocillopora_acuta_HIv2___RNAseq.g15798.t1",950,59,2201,742,2602,536,0,1894,351,81
"Pocillopora_acuta_HIv2___TS.g25923.t1",636,1086,0,0,609,1074,0,833,234,0
"Pocillopora_acuta_HIv2___RNAseq.g15800.t1",40,0,49,52,36,0,76,20,0,8
"Pocillopora_acuta_HIv2___RNAseq.g15801.t1",1417,1626,2712,488,2787,1579,1244,2954,1664,1915
"Pocillopora_acuta_HIv2___RNAseq.20199_t",3039,0,3394,2786,1788,2866,1669,2462,0,3606
"Pocillopora_acuta_HIv2___RNAseq.g15803.t1",601,3320,885,46,1821,808,1169,1448,1904,0
"Pocillopora_acuta_HIv2___RNAseq.g15804.t1",25,423,77,753,229,0,0,316,183,0
"Pocillopora_acuta_HIv2___RNAseq.g15805.t1",64,97,488,351,560,509,162,272,81,61
"Pocillopora_acuta_HIv2___TS.g25933.t1a",16,0,0,20,200,16,0,94,0,0
"Pocillopora_acuta_HIv2___RNAseq.g15811.t1",330,22,506,238,499,133,0,499,111,316
"Pocillopora_acuta_HIv2___TS.g25940.t1b",281,452,195,0,283,114,0,211,0,0
"Pocillopora_acuta_HIv2___RNAseq.g15816.t1",144,0,494,104,857,0,0,191,1230,0
"Pocillopora_acuta_HIv2___RNAseq.g15817.t1",0,0,590,486,707,1036,0,263,0,660
"Pocillopora_acuta_HIv2___RNAseq.g15819.t1",99,0,642,114,103,0,197,358,4,0
"Pocillopora_acuta_HIv2___RNAseq.g15821.t2",30,2,6,234,93,828,0,160,0,192
"Pocillopora_acuta_HIv2___RNAseq.g15822.t1",0,79,73,210,61,26,0,52,0,0
"Pocillopora_acuta_HIv2___TS.g25948.t1",31,0,554,98,731,1447,137,110,0,0
"Pocillopora_acuta_HIv2___RNAseq.g15824.t1",1290,1220,444,1964,1083,8,0,210,0,254
"Pocillopora_acuta_HIv2___RNAseq.g15826.t1",1380,1202,2930,1749,1412,1364,1828,3000,105,212
"Pocillopora_acuta_HIv2___RNAseq.g15827.t1",7002,0,4374,0,3930,0,0,2866,7425,349
"Pocillopora_acuta_HIv2___RNAseq.g15830.t1",678,100,2429,66,1248,97,17,669,1869,59
"Pocillopora_acuta_HIv2___RNAseq.g15831.t1",2554,20765,458,5113,673,9,1924,0,3791,6214
"Pocillopora_acuta_HIv2___RNAseq.g15832.t1",20,2414,183,486,395,2614,2486,243,0,2974
"Pocillopora_acuta_HIv2___RNAseq.g15833.t1",106,199,370,646,206,81,156,827,102,1040
"Pocillopora_acuta_HIv2___RNAseq.g15834.t1",1193,486,241,562,1144,147,0,1225,0,0
"Pocillopora_acuta_HIv2___RNAseq.g15835.t1",0,125,890,0,175,302,2614,757,0,0
"Pocillopora_acuta_HIv2___TS.g25961.t1",900,123,178,0,4,91,241,973,0,265
"Pocillopora_acuta_HIv2___RNAseq.g15837.t1",3602,10328,2107,4858,1513,5993,3453,4082,281,8458
"Pocillopora_acuta_HIv2___RNAseq.g15838.t1",761,406,1842,0,2733,0,0,3455,3317,0
"Pocillopora_acuta_HIv2___TS.g25964.t2",876,0,446,482,246,0,0,416,369,0
"Pocillopora_acuta_HIv2___RNAseq.g15840.t1",847,957,343,1537,1320,578,221,1313,578,2403
"Pocillopora_acuta_HIv2___RNAseq.20239_t",701,0,865,474,202,0,2819,1311,505,0
"Pocillopora_acuta_HIv2___RNAseq.g15843.t1",1171,1275,571,167,1174,564,791,925,1012,0
"Pocillopora_acuta_HIv2___RNAseq.g15844.t1",127,0,610,0,0,316,988,571,0,0
"Pocillopora_acuta_HIv2___TS.g25969.t1",1450,1253,558,0,136,227,0,24,294,0
"Pocillopora_acuta_HIv2___RNAseq.g15848.t1",46,876,0,995,25,1272,22,211,0,690
"Pocillopora_acuta_HIv2___RNAseq.g15850.t1",116,26,307,0,431,0,0,0,68,357
"Pocillopora_acuta_HIv2___RNAseq.g15851.t1",2155,5917,4748,1501,5116,5983,7615,6263,4970,3315
"Pocillopora_acuta_HIv2___RNAseq.g15852.t1",0,437,40,0,1000,0,0,139,28,0
"Pocillopora_acuta_HIv2___RNAseq.g15853.t1",340,0,0,0,67,310,676,255,0,0
"Pocillopora_acuta_HIv2___TS.g25979.t1",79,35,0,399,721,183,66,0,0,34
"Pocillopora_acuta_HIv2___RNAseq.g15862.t2b",105,775,237,598,18,3506,0,762,0,0
"Pocillopora_acuta_HIv2___RNAseq.g15862.t2a",134,0,0,116,40,45,0,47,333,18
"Pocillopora_acuta_HIv2___RNAseq.g15864.t2",9,99,391,0,49,0,420,408,776,214
"Pocillopora_acuta_HIv2___RNAseq.g15865.t1",89,425,173,0,886,0,0,691,0,0
"Pocillopora_acuta_HIv2___RNAseq.g15874.t1",131,0,317,0,491,0,11,95,8,0
"Pocillopora_acuta_HIv2___RNAseq.g15875.t1",633,490,320,0,1007,0,0,1052,274,0
"Pocillopora_acuta_HIv2___RNAseq.g15877.t1",838,930,203,5458,813,7781,896,1271,1135,680
"Pocillopora_acuta_HIv2___TS.g26004.t1",39,1019,0,108,312,31,0,297,0,0
"Pocillopora_acuta_HIv2___TS.g26005.t1",184,598,138,972,97,696,0,121,18,64
