"","baseMean","log2FoldChange","lfcSE","pvalue","padj","query"
"Pocillopora_acuta_HIv2___RNAseq.g7217.t1",250.824848780073,-9.10985652282866,3.47549504535322,2.8532063352355e-07,5.3595813549151e-06,"Pocillopora_acuta_HIv2___RNAseq.g7217.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15551.t1",74.3271776341929,-8.25015813115003,2.47198236420821,2.86150099579933e-07,5.3681907137797e-06,"Pocillopora_acuta_HIv2___RNAseq.g15551.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25869.t1",286.420135232824,-9.4367750634951,3.51096407735598,2.93332172744279e-07,5.49579863545759e-06,"Pocillopora_acuta_HIv2___RNAseq.g25869.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24020.t1",1035.19186790642,-0.61599627001682,1.24392780893224,2.95279044353203e-07,5.52511784932047e-06,"Pocillopora_acuta_HIv2___RNAseq.g24020.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5360.t1",214.921094055806,-9.16260988942022,3.81545222819749,2.97015607126825e-07,5.54948697349667e-06,"Pocillopora_acuta_HIv2___RNAseq.g5360.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15816.t1",245.604656988575,-8.986930028072,3.47305158406174,2.97626168360566e-07,5.54948697349667e-06,"Pocillopora_acuta_HIv2___RNAseq.g15816.t1"
"Pocillopora_acuta_HIv2___TS.g22016.t1",313.331384951986,-6.5168750023993,2.42083897059806,2.97951413179497e-07,5.54948697349667e-06,"Pocillopora_acuta_HIv2___TS.g22016.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16225.t1",373.406148583285,-0.736604738487844,1.42950206678763,2.98116107467292e-07,5.54948697349667e-06,"Pocillopora_acuta_HIv2___RNAseq.g16225.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29830.t1",1424.6592398711,-0.87484381544466,1.54374827738367,2.98781692208568e-07,5.55472801555877e-06,"Pocillopora_acuta_HIv2___RNAseq.g29830.t1"
"Pocillopora_acuta_HIv2___RNAseq.g439.t1",278.048121039085,-1.06657204884454,2.02708485785673,2.99871555660118e-07,5.56783335182022e-06,"Pocillopora_acuta_HIv2___RNAseq.g439.t1"
"Pocillopora_acuta_HIv2___TS.g14315.t1b",424.844763112884,-1.22721891112561,2.55296103124346,3.08747290277611e-07,5.72528308535304e-06,"Pocillopora_acuta_HIv2___TS.g14315.t1b"
"Pocillopora_acuta_HIv2___RNAseq.g17557.t1",571.209461613994,-0.684777291067238,1.28993661852536,3.11240317324876e-07,5.76412285504097e-06,"Pocillopora_acuta_HIv2___RNAseq.g17557.t1"
"Pocillopora_acuta_HIv2___TS.g13410.t1",150.95880037018,8.99949621426874,3.50747915194506,3.11674620455587e-07,5.76478479574119e-06,"Pocillopora_acuta_HIv2___TS.g13410.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20865.t1",1016.04119376605,-0.668214654106907,1.35066529445568,3.15088941874936e-07,5.82049355718911e-06,"Pocillopora_acuta_HIv2___RNAseq.g20865.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3485.t1",73.3054284006749,-10.7346015883171,3.6180092908252,3.16062209010125e-07,5.83102524377863e-06,"Pocillopora_acuta_HIv2___RNAseq.g3485.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15504.t1",1244.65004782972,-0.420138934719489,1.11419905951176,3.22708713283691e-07,5.94606220246535e-06,"Pocillopora_acuta_HIv2___RNAseq.g15504.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26160.t1",613.493699507254,-0.932472775199391,1.62263819441828,3.23655969816674e-07,5.95592868629564e-06,"Pocillopora_acuta_HIv2___RNAseq.g26160.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18062.t1",303.700828246994,8.91094248864813,3.53289098294921,3.27085775671649e-07,6.0079778680529e-06,"Pocillopora_acuta_HIv2___RNAseq.g18062.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5488.t1",115.404113864968,-11.3812288045092,3.91587754613935,3.27315165930979e-07,6.0079778680529e-06,"Pocillopora_acuta_HIv2___RNAseq.g5488.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25912.t1",515.76815183459,-9.72425294654399,5.02052669485772,3.31044809875749e-07,6.06191726706403e-06,"Pocillopora_acuta_HIv2___RNAseq.g25912.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6743.t1",631.464652238243,-5.01522018609081,3.66803732863298,3.31091996749211e-07,6.06191726706403e-06,"Pocillopora_acuta_HIv2___RNAseq.g6743.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20199.t1",729.058672443003,-0.859120565584051,1.50673722587604,3.35894354359491e-07,6.14206819400212e-06,"Pocillopora_acuta_HIv2___RNAseq.g20199.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6350.t1",1498.34017104801,-5.95294858935764,2.16895566648695,3.36689499083038e-07,6.14883448830437e-06,"Pocillopora_acuta_HIv2___RNAseq.g6350.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26790.t1",144.921778528511,-9.00969561987811,3.31009187920968,3.45080077580493e-07,6.29412136459553e-06,"Pocillopora_acuta_HIv2___RNAseq.g26790.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15172.t1",11660.5074946994,3.64908954605074,0.887734804157763,3.51941713238147e-07,6.41119010110397e-06,"Pocillopora_acuta_HIv2___RNAseq.g15172.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30609.t1",72.7282646220258,-10.6460775814961,3.62492721776229,3.57251642624048e-07,6.49973303008079e-06,"Pocillopora_acuta_HIv2___RNAseq.g30609.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24800.t1",329.339442485158,-5.78867578760079,1.93293874461234,3.64884872812801e-07,6.63026984970397e-06,"Pocillopora_acuta_HIv2___RNAseq.g24800.t1"
"Pocillopora_acuta_HIv2___TS.g28493.t1",653.628186451029,-1.30332456971318,2.31998041325243,3.66717937780753e-07,6.65521738025196e-06,"Pocillopora_acuta_HIv2___TS.g28493.t1"
"Pocillopora_acuta_HIv2___TS.g28865.t1",587.15053800695,-0.946850761073259,1.73705530616018,3.77405595374618e-07,6.84059465100059e-06,"Pocillopora_acuta_HIv2___TS.g28865.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21637.t1",81.1276123362451,-7.97143556426167,2.37817130433408,3.83022729803081e-07,6.93371810246778e-06,"Pocillopora_acuta_HIv2___RNAseq.g21637.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25095.t1",716.996273563743,-0.252151462561068,1.06643977366001,3.93007897733675e-07,7.10558279102483e-06,"Pocillopora_acuta_HIv2___RNAseq.g25095.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13386.t1",817.343519813127,-0.564319892414503,1.19551928236691,3.98436299171783e-07,7.1947348704378e-06,"Pocillopora_acuta_HIv2___RNAseq.g13386.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20556.t1",154.652189714123,-8.69243147569365,3.27570819153819,4.01113179770388e-07,7.2340411872804e-06,"Pocillopora_acuta_HIv2___RNAseq.g20556.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13103.t1",2431.04611628532,6.2991897381713,2.59494620212274,4.05322454863049e-07,7.3008517897125e-06,"Pocillopora_acuta_HIv2___RNAseq.g13103.t1"
"Pocillopora_acuta_HIv2___TS.g1897.t1",90.6378895175458,-11.0723052275272,3.7977452352495,4.07877841706017e-07,7.33774266472118e-06,"Pocillopora_acuta_HIv2___TS.g1897.t1"
"Pocillopora_acuta_HIv2___RNAseq.g22559.t1",3596.94262808464,3.24794174170916,0.750637867550368,4.08567721189259e-07,7.34102300531856e-06,"Pocillopora_acuta_HIv2___RNAseq.g22559.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3923.t2",874.224738607362,0.943362717610533,1.65373531935658,4.12146164710307e-07,7.39613167043409e-06,"Pocillopora_acuta_HIv2___RNAseq.g3923.t2"
"Pocillopora_acuta_HIv2___TS.g20880.t1",77.2218040403559,-10.7330721197711,3.64042070084216,4.13977587846933e-07,7.41979161167043e-06,"Pocillopora_acuta_HIv2___TS.g20880.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15875.t1",280.674465994762,-0.98525688140952,1.83540056432959,4.18543885651412e-07,7.49234995304707e-06,"Pocillopora_acuta_HIv2___RNAseq.g15875.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18038.t3b",735.280991822862,-0.504672319032056,1.18743988818746,4.24682319981473e-07,7.59283692980473e-06,"Pocillopora_acuta_HIv2___RNAseq.g18038.t3b"
"Pocillopora_acuta_HIv2___RNAseq.g19299.t1",266.147435815686,1.66746669563763,4.17064031692062,4.26678644597667e-07,7.61911100674155e-06,"Pocillopora_acuta_HIv2___RNAseq.g19299.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26161.t1",508.625014092727,-9.11912442983252,4.16787377721188,4.27221981229204e-07,7.61940658014699e-06,"Pocillopora_acuta_HIv2___RNAseq.g26161.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16184.t1",669.991166629436,0.416945589134163,1.09971618322513,4.29077580869769e-07,7.64307651440928e-06,"Pocillopora_acuta_HIv2___RNAseq.g16184.t1"
"Pocillopora_acuta_HIv2___RNAseq.18888_t",258.959951671443,-0.497011988290666,1.20446370047403,4.29758316180737e-07,7.64578632870625e-06,"Pocillopora_acuta_HIv2___RNAseq.18888_t"
"Pocillopora_acuta_HIv2___RNAseq.g11580.t1",148.096171726209,-11.2940632066035,4.14590891394215,4.34962611244978e-07,7.72886880718349e-06,"Pocillopora_acuta_HIv2___RNAseq.g11580.t1"
"Pocillopora_acuta_HIv2___TS.g19499.t2",256.054527035565,-1.14489126044851,2.25476223797158,4.35576297531319e-07,7.73027676993005e-06,"Pocillopora_acuta_HIv2___TS.g19499.t2"
"Pocillopora_acuta_HIv2___RNAseq.g3720.t1",380.450650530152,-0.82867587787554,1.55391055457887,4.36650381192783e-07,7.73984205094659e-06,"Pocillopora_acuta_HIv2___RNAseq.g3720.t1"
"Pocillopora_acuta_HIv2___TS.g14578.t2",278.536602023994,-0.961449460497961,1.77851830345014,4.38899245961166e-07,7.77018199948874e-06,"Pocillopora_acuta_HIv2___TS.g14578.t2"
"Pocillopora_acuta_HIv2___RNAseq.4782_t",303.099993745203,-4.56168650065538,4.73901412760429,4.39912084250564e-07,7.7785921596579e-06,"Pocillopora_acuta_HIv2___RNAseq.4782_t"
"Pocillopora_acuta_HIv2___RNAseq.g20859.t1",501.047203104687,-0.228225169902128,1.05401143146167,4.40829560029136e-07,7.78529762669283e-06,"Pocillopora_acuta_HIv2___RNAseq.g20859.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6140.t1",1120.14649247254,-0.439949659280999,1.10131425195472,4.50972063850015e-07,7.95470723356904e-06,"Pocillopora_acuta_HIv2___RNAseq.g6140.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24760.t1",205.983533024016,-8.955262383749,3.50822779793429,4.53470816445486e-07,7.98334888423673e-06,"Pocillopora_acuta_HIv2___RNAseq.g24760.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26341.t1",452.741673719425,-7.11865229004989,3.16468802153149,4.53699722265113e-07,7.98334888423673e-06,"Pocillopora_acuta_HIv2___RNAseq.g26341.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4498.t1",118.221039505953,-10.8023840591458,3.82474736999869,4.55021652446779e-07,7.99688114336598e-06,"Pocillopora_acuta_HIv2___RNAseq.g4498.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15195.t1",817.638368987451,-0.46384587345172,1.10975368073939,4.60018931882064e-07,8.07489542565797e-06,"Pocillopora_acuta_HIv2___RNAseq.g15195.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12282.t1",327.06843060631,0.815831751200579,1.44857745699293,4.67793814353558e-07,8.20141785552711e-06,"Pocillopora_acuta_HIv2___RNAseq.g12282.t1"
"Pocillopora_acuta_HIv2___RNAseq.g2904.t1",649.548599348627,-0.84084333519008,1.47734066840067,4.73793412091732e-07,8.29001056031251e-06,"Pocillopora_acuta_HIv2___RNAseq.g2904.t1"
"Pocillopora_acuta_HIv2___TS.g17854.t1",2083.02089718451,-1.45836171212632,3.4326981538466,4.73993275261231e-07,8.29001056031251e-06,"Pocillopora_acuta_HIv2___TS.g17854.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4704.t1b",888.395529139582,-0.41928084910162,1.08390768510062,4.86039164148452e-07,8.48412117927507e-06,"Pocillopora_acuta_HIv2___RNAseq.g4704.t1b"
"Pocillopora_acuta_HIv2___TS.g14960.t2",557.925299343715,-1.13137308500592,2.10352351991025,4.86264965266803e-07,8.48412117927507e-06,"Pocillopora_acuta_HIv2___TS.g14960.t2"
"Pocillopora_acuta_HIv2___RNAseq.g4214.t1",70.4172962348968,-10.5379775713526,3.62900601150399,4.94660766041013e-07,8.62020881929785e-06,"Pocillopora_acuta_HIv2___RNAseq.g4214.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24299.t1",517.007717691082,4.32964891587457,1.18699401805072,4.95355299183772e-07,8.62192424475822e-06,"Pocillopora_acuta_HIv2___RNAseq.g24299.t1"
"Pocillopora_acuta_HIv2___TS.g6578.t1",358.663427869422,-1.44667295868444,3.04656725232668,4.97695243711956e-07,8.65224039068477e-06,"Pocillopora_acuta_HIv2___TS.g6578.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4886.t1",175.210210735635,-8.67976146833332,3.28770979170043,5.04698240351994e-07,8.76345179886103e-06,"Pocillopora_acuta_HIv2___RNAseq.g4886.t1"
"Pocillopora_acuta_HIv2___RNAseq.g2939.t1",632.204979881463,-0.257776999380101,1.06858978350286,5.05322597508504e-07,8.7637722426415e-06,"Pocillopora_acuta_HIv2___RNAseq.g2939.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15196.t1",310.382272120971,5.78928032459099,3.66344566297991,5.09966420416364e-07,8.83371773042191e-06,"Pocillopora_acuta_HIv2___RNAseq.g15196.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17183.t1",721.377046885207,0.275601920348427,1.04820554102261,5.1621258278477e-07,8.93074844884369e-06,"Pocillopora_acuta_HIv2___RNAseq.g17183.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28226.t2",750.903428387654,5.6050631709912,4.58117050796131,5.16802852024486e-07,8.93074844884369e-06,"Pocillopora_acuta_HIv2___RNAseq.g28226.t2"
"Pocillopora_acuta_HIv2___RNAseq.g1013.t1",224.539873585205,-8.93535293733735,3.93943294292328,5.20303590137308e-07,8.98051447225062e-06,"Pocillopora_acuta_HIv2___RNAseq.g1013.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1000.t1",555.25501334569,-4.95069378591015,4.492611870922,5.22746369691687e-07,9.01192311230103e-06,"Pocillopora_acuta_HIv2___RNAseq.g1000.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11281.t1",186.59357291833,-0.506970304748245,1.21425645451457,5.28353698482634e-07,9.09774749387241e-06,"Pocillopora_acuta_HIv2___RNAseq.g11281.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26344.t1",785.266733122111,-0.352319530922817,1.0630125929359,5.37094231343365e-07,9.2281139410999e-06,"Pocillopora_acuta_HIv2___RNAseq.g26344.t1"
"Pocillopora_acuta_HIv2___TS.g11473.t1",316.836395328846,-1.69263222980521,22.3670363460845,5.37200770077856e-07,9.2281139410999e-06,"Pocillopora_acuta_HIv2___TS.g11473.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12826.t1",311.173601992659,-0.702587594545097,1.39109980822655,5.38531131466189e-07,9.23999322126567e-06,"Pocillopora_acuta_HIv2___RNAseq.g12826.t1"
"Pocillopora_acuta_HIv2___RNAseq.g219.t1",168.31613187294,-5.08830135230513,1.31860205770762,5.44771834387592e-07,9.33599503860441e-06,"Pocillopora_acuta_HIv2___RNAseq.g219.t1"
"Pocillopora_acuta_HIv2___RNAseq.g22487.t1",856.418569128041,-0.701681177698402,1.31093154559882,5.58783165764648e-07,9.56478072144363e-06,"Pocillopora_acuta_HIv2___RNAseq.g22487.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11917.t1",1622.61192275884,-0.280579994574019,1.04600673109469,5.61914749598506e-07,9.6070152933721e-06,"Pocillopora_acuta_HIv2___RNAseq.g11917.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17090.t1",5915.60172920038,-5.74104464183774,2.90221847105208,5.6305216060468e-07,9.6150961640922e-06,"Pocillopora_acuta_HIv2___RNAseq.g17090.t1"
"Pocillopora_acuta_HIv2___RNAseq.g709.t1",15945.586082239,3.31465641464002,0.790318860940209,5.64701751738139e-07,9.63189402964674e-06,"Pocillopora_acuta_HIv2___RNAseq.g709.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11876.t1",195.788641002293,9.03196363376051,3.69840846173643,5.66212797188111e-07,9.64629198884434e-06,"Pocillopora_acuta_HIv2___RNAseq.g11876.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4469.t1",556.814435217407,-5.21662866835663,3.64035569801161,5.68247810677343e-07,9.66957215722011e-06,"Pocillopora_acuta_HIv2___RNAseq.g4469.t1"
"Pocillopora_acuta_HIv2___RNAseq.6265_t",510.097051336672,0.809003629098409,1.4258393818546,5.70245180445052e-07,9.69215780253494e-06,"Pocillopora_acuta_HIv2___RNAseq.6265_t"
"Pocillopora_acuta_HIv2___RNAseq.g29560.t1",4031.65016075501,-5.11792369589211,1.90042231644463,5.72919450920375e-07,9.72618185224449e-06,"Pocillopora_acuta_HIv2___RNAseq.g29560.t1"
"Pocillopora_acuta_HIv2___RNAseq.g19258.t1",102.97848240713,-8.10117552705426,2.81494843686699,5.77097364783863e-07,9.78562284200913e-06,"Pocillopora_acuta_HIv2___RNAseq.g19258.t1"
"Pocillopora_acuta_HIv2___RNAseq.g22691.t1",536.924145347434,5.8611214968978,2.00340924236052,5.7923418791187e-07,9.81035514514905e-06,"Pocillopora_acuta_HIv2___RNAseq.g22691.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4785.t1",1227.37861831238,3.09715388259877,0.71357230572395,5.91632644268238e-07,1.00086252242056e-05,"Pocillopora_acuta_HIv2___RNAseq.g4785.t1"
"Pocillopora_acuta_HIv2___RNAseq.g19322.t1",220.376102549621,0.305310510867981,1.08747071999379,5.92348149957199e-07,1.00090229450712e-05,"Pocillopora_acuta_HIv2___RNAseq.g19322.t1"
"Pocillopora_acuta_HIv2___RNAseq.g19216.t1",1710.43798760457,-0.338937218582792,1.04864135404203,6.03502244389517e-07,1.0185596806126e-05,"Pocillopora_acuta_HIv2___RNAseq.g19216.t1"
"Pocillopora_acuta_HIv2___TS.g28596.t2",335.501844755243,-1.62815893966091,3.7430559046284,6.06812411142757e-07,1.02295276395907e-05,"Pocillopora_acuta_HIv2___TS.g28596.t2"
"Pocillopora_acuta_HIv2___RNAseq.g29297.t1",197.742823347044,0.30491205643385,1.08501938479415,6.07938410963982e-07,1.02365787848464e-05,"Pocillopora_acuta_HIv2___RNAseq.g29297.t1"
"Pocillopora_acuta_HIv2___RNAseq.g9622.t1",767.42345178871,-0.833182373959823,1.49984606184645,6.18856038395038e-07,1.0408295045751e-05,"Pocillopora_acuta_HIv2___RNAseq.g9622.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28364.t1",794.56053862721,-0.418749662023701,1.08961048267019,6.29616798342485e-07,1.05732061174255e-05,"Pocillopora_acuta_HIv2___RNAseq.g28364.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15552.t1",171.76777785772,-8.60467471848771,3.33449224376137,6.30123318115376e-07,1.05732061174255e-05,"Pocillopora_acuta_HIv2___RNAseq.g15552.t1"
"Pocillopora_acuta_HIv2___RNAseq.g2983.t1",110.937925636901,-8.32178226729748,3.03464313937734,6.33704239336554e-07,1.0620971167745e-05,"Pocillopora_acuta_HIv2___RNAseq.g2983.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25003.t1",714.910070440306,-5.7643670931222,2.72395394341475,6.38856165383553e-07,1.06949254353099e-05,"Pocillopora_acuta_HIv2___RNAseq.g25003.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29861.t1",105.932476822471,-7.92028745544076,2.71989011951136,6.41046964583183e-07,1.07191945615389e-05,"Pocillopora_acuta_HIv2___RNAseq.g29861.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11547.t1",85.2066714849237,-10.7862438708142,3.8154083603668,6.42068580987063e-07,1.07238798561165e-05,"Pocillopora_acuta_HIv2___RNAseq.g11547.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20058.t1",93.9282699414583,-10.678300928593,3.78423768712177,6.46427220413927e-07,1.07842252780473e-05,"Pocillopora_acuta_HIv2___RNAseq.g20058.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4915.t1",266.815541178547,-0.83904964781017,1.57796381035194,6.49663171864763e-07,1.08257236380783e-05,"Pocillopora_acuta_HIv2___RNAseq.g4915.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4080.t1",2298.64897734108,4.29749234339526,1.23188118616822,6.5370679501242e-07,1.08805697158339e-05,"Pocillopora_acuta_HIv2___RNAseq.g4080.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8005.t1",263.645564377831,-0.815817318844158,1.51614796233,6.60641756857998e-07,1.0981032757754e-05,"Pocillopora_acuta_HIv2___RNAseq.g8005.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30772.t1",345.136392942817,-1.0123432307651,1.95484140858668,6.61261029590964e-07,1.0981032757754e-05,"Pocillopora_acuta_HIv2___RNAseq.g30772.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29595.t1",364.638587823375,-5.95987609510236,3.62627489544896,6.68533109676276e-07,1.10890629568322e-05,"Pocillopora_acuta_HIv2___RNAseq.g29595.t1"
"Pocillopora_acuta_HIv2___RNAseq.22108_t",185.231842045092,-0.932400154737808,1.73410154062894,6.70986622462465e-07,1.11170108903747e-05,"Pocillopora_acuta_HIv2___RNAseq.22108_t"
"Pocillopora_acuta_HIv2___RNAseq.g7498.t1",335.771119262811,-1.00694963343454,1.88189455060028,6.74161509361677e-07,1.11454640226817e-05,"Pocillopora_acuta_HIv2___RNAseq.g7498.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20766.t1",128.288280525557,-8.55398218928998,3.19963608327554,6.74245092633189e-07,1.11454640226817e-05,"Pocillopora_acuta_HIv2___RNAseq.g20766.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25161.t1",299.217201356151,-8.64390728331284,3.72674887406187,6.86547686205856e-07,1.13358741247506e-05,"Pocillopora_acuta_HIv2___RNAseq.g25161.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8212.t1",303.151297491978,-0.279873739590791,1.07755331907815,6.93949727561975e-07,1.14450272057656e-05,"Pocillopora_acuta_HIv2___RNAseq.g8212.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14060.t1",664.041919546602,-1.07490696576404,1.89638776489099,6.97752596874686e-07,1.14946395913388e-05,"Pocillopora_acuta_HIv2___RNAseq.g14060.t1"
"Pocillopora_acuta_HIv2___RNAseq.g23879.t1",310.566223860072,-4.44062049346011,4.33692170551255,6.99074384856052e-07,1.1503312744662e-05,"Pocillopora_acuta_HIv2___RNAseq.g23879.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11350.t1",1365.52702736739,-0.431064242431113,1.10659123359079,7.07965164535617e-07,1.16363728861854e-05,"Pocillopora_acuta_HIv2___RNAseq.g11350.t1"
"Pocillopora_acuta_HIv2___RNAseq.g9824.t1",3467.23763013346,-5.54804066681195,2.63131536438428,7.16935925576823e-07,1.17704440721262e-05,"Pocillopora_acuta_HIv2___RNAseq.g9824.t1"
"Pocillopora_acuta_HIv2___TS.g805.t1a",1602.31304332393,-1.33744998821291,2.56334886280721,7.21378936676085e-07,1.18299602495271e-05,"Pocillopora_acuta_HIv2___TS.g805.t1a"
"Pocillopora_acuta_HIv2___RNAseq.g13784.t1",113.997873020613,8.5569057213227,3.44776411351556,7.22809123049635e-07,1.1839989983907e-05,"Pocillopora_acuta_HIv2___RNAseq.g13784.t1"
"Pocillopora_acuta_HIv2___TS.g4831.t1",300.736940981848,-0.281943379340035,1.07850950421114,7.25250047656109e-07,1.18665347164004e-05,"Pocillopora_acuta_HIv2___TS.g4831.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15253.t1",246.40935774016,-0.840395459070436,1.57329291211028,7.28315101302584e-07,1.19032199155261e-05,"Pocillopora_acuta_HIv2___RNAseq.g15253.t1"
"Pocillopora_acuta_HIv2___RNAseq.g19394.t1",195.119125347909,-0.780301809094165,1.48947687328996,7.29641342180856e-07,1.19114360872505e-05,"Pocillopora_acuta_HIv2___RNAseq.g19394.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1859.t1",252.272376523076,-0.809750287373873,1.52928088295084,7.30816326003823e-07,1.19171672371131e-05,"Pocillopora_acuta_HIv2___RNAseq.g1859.t1"
"Pocillopora_acuta_HIv2___RNAseq.g9723.t1",149.270272404236,-1.29056869737048,2.84732632411644,7.38869245721812e-07,1.2034915281667e-05,"Pocillopora_acuta_HIv2___RNAseq.g9723.t1"
"Pocillopora_acuta_HIv2___TS.g17699.t2",262.889461154415,-1.15438104240542,2.27398438952679,7.44550548060604e-07,1.21138122915057e-05,"Pocillopora_acuta_HIv2___TS.g17699.t2"
