"","LCM_1","LCM_11","LCM_12","LCM_17","LCM_18","LCM_24","LCM_25","LCM_3","LCM_32","LCM_33"
"Pocillopora_acuta_HIv2___RNAseq.g9986.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9987.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9988.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9989.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9990.t1",NA,NA,NA,NA,NA,3.333333333,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25742.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9992.t1",NA,NA,NA,NA,NA,NA,40,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9993.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9994.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9995.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9996.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9997.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9998.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9999.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25748.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25749.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10001.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10002.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10003.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10004.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10005.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10006.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10007.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10008.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25757.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25758.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25759.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10011.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10012.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10013.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10014.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25761.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25762.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10017.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10018.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25767.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25768.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10021.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10022.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10023.t1",NA,NA,NA,NA,NA,80,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10024.t1",NA,NA,NA,NA,NA,2.222222222,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10025.t1",NA,NA,NA,NA,NA,50,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10026.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10027.t1",0,NA,0,NA,21,0,0,NA,NA,0
"Pocillopora_acuta_HIv2___RNAseq.g10028.t1",0,NA,NA,NA,NA,3.066666667,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10029.t1",0,NA,NA,16,28.95454545,3.851851852,14.28571429,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25775.t1",NA,0,NA,60.9375,NA,0.4827586207,2.857142857,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10031.t1",NA,NA,NA,NA,NA,4.25,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10032.t1",0,1.5,NA,NA,19.89473684,2.102189781,9,NA,0,0
"Pocillopora_acuta_HIv2___RNAseq.g10033.t1",NA,NA,NA,15,NA,7.555555556,NA,19,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10034.t1",NA,NA,0,19.5,5.333333333,4.102040816,6.857142857,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10035.t1",NA,NA,NA,NA,NA,11.57142857,NA,20,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10036.t1",NA,NA,0,NA,40,1.212121212,12.66666667,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10037.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25783.t2",NA,NA,NA,NA,NA,10,83,NA,NA,10
"Pocillopora_acuta_HIv2___RNAseq.g10039.t1",NA,NA,NA,14.54545455,71,28.32,15.47368421,50,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10040.t1",2.666666667,21.33333333,7.5,13.33333333,30.71428571,3.444444444,10.8852459,NA,16.66666667,NA
"Pocillopora_acuta_HIv2___RNAseq.g10041.t1",53.05882353,46.58139535,38.58823529,39.9047619,27.38888889,7.262135922,21.57407407,48.34285714,54,53.10810811
"Pocillopora_acuta_HIv2___RNAseq.g10042.t1",11.52173913,1.818181818,2,9.088235294,12.91071429,3.76056338,6.274509804,5.928571429,7.5,NA
"Pocillopora_acuta_HIv2___RNAseq.g10043.t1",NA,NA,0,NA,0,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10044.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25791.t1",5.454545455,0,0,0,0,3.139664804,4.114285714,0,1.75,NA
"Pocillopora_acuta_HIv2___TS.g25792.t1c",29.1,NA,0,16.53846154,44.15384615,6.858585859,5,80,NA,NA
"Pocillopora_acuta_HIv2___TS.g25792.t1b",NA,NA,NA,0,40,3.333333333,NA,NA,0,NA
"Pocillopora_acuta_HIv2___TS.g25792.t1a",NA,NA,0,NA,NA,4.153846154,6.789473684,20,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g10047.t1",NA,0,NA,55.25,29.91666667,5.976923077,6.4,8,0,NA
"Pocillopora_acuta_HIv2___TS.g25794.t1",0,0,0,NA,13.53846154,2.91025641,8,0,4.4,7
"Pocillopora_acuta_HIv2___RNAseq.g10049.t1",0,20,7.142857143,0,2.857142857,3.053571429,0,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10050.t1",0,NA,NA,NA,2.666666667,1.510204082,1.333333333,53.33333333,NA,NA
"Pocillopora_acuta_HIv2___TS.g25797.t1",NA,NA,NA,0,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10051.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25799.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10053.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10054.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25801.t1",NA,0,1.454545455,NA,0,5.714285714,60,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10056.t1",0,NA,0,NA,17.7,12.21212121,NA,NA,18.66666667,100
"Pocillopora_acuta_HIv2___RNAseq.g10057.t1",0,15,5,15.52380952,13.76923077,6.325842697,8.71875,23.33333333,0,100
"Pocillopora_acuta_HIv2___RNAseq.g10058.t1",NA,NA,NA,0,NA,3.911764706,3.636363636,0,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g10059.t1",NA,NA,NA,18.66666667,0,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10060.t2",0,NA,NA,NA,0,3.333333333,3.5,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10061.t1",0,NA,NA,NA,0,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10062.t1",NA,NA,NA,NA,0,6.181818182,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10063.t1",0,NA,0.6923076923,0,0.5714285714,0.6842105263,2.076923077,1.5,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g10064.t1",0,NA,32.42857143,100,60,4.842105263,3.111111111,NA,23.33333333,NA
"Pocillopora_acuta_HIv2___RNAseq.g10065.t1",NA,NA,NA,NA,NA,NA,NA,95,NA,NA
"Pocillopora_acuta_HIv2___TS.g25812.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10067.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25814.t1",NA,NA,NA,0,NA,0,NA,NA,NA,71.42857143
"Pocillopora_acuta_HIv2___TS.g25815.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25816.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10069.t1",60,NA,NA,NA,NA,0,70,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10070.t1",NA,NA,NA,NA,NA,0,20,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10071.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10072.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10073.t1",NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25821.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25822.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10076.t1",52.5,43.5,56.5,7.083333333,26.875,5.375,15.18181818,50,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10077.t1",NA,NA,1.538461538,NA,20,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25825.t1",NA,33.33333333,NA,NA,0,6.56097561,82.5,14,7.333333333,NA
"Pocillopora_acuta_HIv2___RNAseq.g10079.t1",0,NA,4,NA,NA,6.083333333,0,0,NA,NA
"Pocillopora_acuta_HIv2___TS.g25827.t1",NA,NA,NA,NA,NA,8.133333333,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10080.t1",NA,NA,NA,NA,NA,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10081.t1",0,NA,NA,NA,NA,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10082.t1",NA,0,20,4,0.9411764706,2.379310345,2.4,0,NA,16
"Pocillopora_acuta_HIv2___RNAseq.g10083.t1",NA,21.375,NA,NA,3.2,6.925925926,20.66666667,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25832.t1",NA,NA,NA,NA,NA,6.571428571,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10085.t1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10086.t1",NA,NA,0,NA,NA,0,1.3,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10087.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10088.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10089.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10090.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10091.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10092.t1",NA,NA,8.432432432,NA,0,5.030769231,1.481481481,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25841.t1",NA,NA,NA,NA,0,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10093.t2",36,0,33.33333333,5.454545455,21,5.398190045,15.38461538,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10094.t1",2.222222222,NA,NA,0,28.57142857,17.62,8.333333333,NA,38.17647059,0
"Pocillopora_acuta_HIv2___RNAseq.g10095.t1",0,40,20,NA,34.88888889,3.420560748,0,13.33333333,2.5,100
"Pocillopora_acuta_HIv2___RNAseq.g10096.t1",NA,0,NA,NA,0,4.347826087,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10097.t1",4.444444444,11,54.22222222,11.57575758,23.20833333,8.543147208,5.342857143,41.66666667,27.5,100
"Pocillopora_acuta_HIv2___RNAseq.g10098.t1",12.13636364,80,0,NA,47.2,5.97,9.263157895,NA,100,NA
"Pocillopora_acuta_HIv2___RNAseq.g10099.t1",20.8125,20,18.33333333,46.0625,11.46153846,19.16774194,22.54545455,NA,1.333333333,100
"Pocillopora_acuta_HIv2___RNAseq.g10100.t1",15.77777778,20,20,NA,1.625,2.380952381,2.4,NA,100,NA
"Pocillopora_acuta_HIv2___RNAseq.g10101.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25851.t1",67.16666667,16,40,16.63636364,35.88888889,2.652173913,7.818181818,14.8,50.81481481,56
"Pocillopora_acuta_HIv2___RNAseq.g10103.t1",0,2.285714286,0,1.571428571,1.066666667,2.771428571,1.142857143,NA,3.333333333,NA
"Pocillopora_acuta_HIv2___RNAseq.g10104.t1",0,12.4375,0,9.047619048,10.22727273,2.670781893,2.346153846,NA,0,66.66666667
"Pocillopora_acuta_HIv2___RNAseq.g10105.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25855.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10107.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25857.t1",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10110.t1",0,0,0,NA,0,2.888888889,10.9,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10111.t1",NA,NA,NA,0,13.33333333,3,3.333333333,0,NA,NA
"Pocillopora_acuta_HIv2___TS.g25860.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10112.t1",1.043478261,NA,11,0.4166666667,2.333333333,1.986666667,0.6363636364,6.4,5.222222222,NA
"Pocillopora_acuta_HIv2___RNAseq.g10113.t1",NA,NA,0,4.75,7.5,3.095238095,8,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10114.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25864.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10115.t1",NA,NA,NA,40,NA,8.25,20,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25866.t1",NA,0,0,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25867.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10118.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10119.t1",0,60,NA,30,28.66666667,30.375,39,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10120.t1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10121.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25872.t1",NA,NA,NA,NA,NA,13.33333333,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10122.t1",NA,6.666666667,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10123.t1",NA,NA,NA,0,NA,0.5714285714,0,NA,5.714285714,NA
"Pocillopora_acuta_HIv2___TS.g25875.t1",17.57142857,0,NA,NA,1.555555556,3.5,5.933333333,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10125.t1",0,14,NA,NA,0,6.5,14.54545455,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10126.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25878.t1",NA,NA,9.333333333,NA,33,4,0,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10127.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10128.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10129.t1",NA,48,0,NA,2.857142857,13.07142857,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25882.t1",NA,NA,NA,NA,NA,16.5,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10131.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10132.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.12179_t",NA,NA,0,NA,NA,3.5,0,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g10133.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g25886.t1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26534.t1",NA,NA,NA,NA,NA,0.9230769231,NA,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g26535.t1",NA,NA,NA,0,NA,1.666666667,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26536.t1",NA,NA,NA,0,NA,6.083333333,NA,NA,80,NA
"Pocillopora_acuta_HIv2___RNAseq.g26537.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26538.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26539.t1",NA,NA,0,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26540.t1",0,NA,NA,NA,0,2.285714286,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26541.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26542.t1",NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26543.t1",1.333333333,15.5,0,0,0,2.432432432,5.5,40,NA,NA
"Pocillopora_acuta_HIv2___TS.g1742.t1",3.25,25.45454545,0,7.222222222,6.326923077,1.661290323,4.542857143,0,1.714285714,NA
"Pocillopora_acuta_HIv2___TS.g1743.t1b",NA,NA,0,NA,NA,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g1743.t1a",NA,NA,NA,NA,23.55555556,2.90625,16.83333333,0,75,6.666666667
"Pocillopora_acuta_HIv2___RNAseq.g26546.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26547.t1",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26548.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26549.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26550.t1",NA,NA,NA,NA,NA,0,20,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26551.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26552.t1",NA,NA,NA,4,NA,0.7619047619,0,NA,NA,5
"Pocillopora_acuta_HIv2___RNAseq.g26553.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26554.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26555.t1",NA,NA,NA,NA,NA,4,NA,NA,NA,66
"Pocillopora_acuta_HIv2___RNAseq.g26556.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26557.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26558.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g1755.t1",NA,NA,NA,NA,100,73.42857143,NA,NA,100,NA
"Pocillopora_acuta_HIv2___RNAseq.g26560.t1",NA,NA,NA,NA,NA,NA,NA,13.83333333,89,NA
"Pocillopora_acuta_HIv2___RNAseq.g26561.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g1758.t2",4.461538462,58,4,25,0,4.043209877,3.636363636,NA,2.571428571,56.84210526
"Pocillopora_acuta_HIv2___TS.g1759.t1",NA,NA,0,NA,60,1.302325581,2.5,NA,100,NA
"Pocillopora_acuta_HIv2___RNAseq.g26564.t1",14.75,11.11111111,41.5,58,14.30769231,4.76056338,9.148148148,45,48.25,43
"Pocillopora_acuta_HIv2___RNAseq.g26565.t1",NA,0,31,11.11111111,10,3.434343434,5.739130435,NA,4.125,NA
"Pocillopora_acuta_HIv2___RNAseq.g26566.t1",NA,0,NA,80,5.692307692,1.712121212,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26567.t1",16.14285714,NA,NA,0,9.6,11.11627907,4.727272727,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26568.t1",NA,NA,NA,NA,17.42857143,5.653846154,1.777777778,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g1765.t1",NA,NA,NA,NA,NA,1.65,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g1766.t1",NA,NA,0,0,38.83333333,3.304347826,NA,NA,20,NA
"Pocillopora_acuta_HIv2___RNAseq.g26571.t1",0,NA,NA,0,13,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g1768.t1",NA,0,0,56.66666667,8,27.65789474,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26573.t1",NA,NA,NA,57.66666667,NA,27.29411765,0,100,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26574.t1",NA,NA,100,0,0,9.797619048,18.85714286,NA,19.2,NA
"Pocillopora_acuta_HIv2___TS.g1771.t1",NA,NA,NA,100,49.5625,6.255813953,74.5,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26575.t1",NA,0,7.5,NA,25,4,6.6875,16.8,8,NA
"Pocillopora_acuta_HIv2___TS.g1773.t1",NA,100,22.7,NA,NA,2.071428571,0,NA,8.571428571,NA
"Pocillopora_acuta_HIv2___TS.g1774.t1",33.33333333,2.333333333,100,1.176470588,NA,13.4516129,15.42857143,24.33333333,16.66666667,NA
"Pocillopora_acuta_HIv2___RNAseq.g26578.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26579.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.12227_t",NA,80,NA,NA,NA,48.25,50,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26581.t1",NA,NA,NA,NA,NA,4,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26582.t1",NA,NA,NA,43.5,NA,5.8,10,NA,92.33333333,NA
"Pocillopora_acuta_HIv2___RNAseq.g26583.t1",NA,NA,NA,NA,NA,1.052631579,0,NA,4.125,NA
"Pocillopora_acuta_HIv2___TS.g1781.t1c",0,27.27272727,NA,40,NA,3.5,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g1781.t1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g1781.t1a",0,0,NA,NA,NA,6.368421053,0,NA,NA,40
"Pocillopora_acuta_HIv2___RNAseq.g26585.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26586.t1",0,NA,14.80952381,6.363636364,24.66666667,2.901515152,4.957446809,NA,6.666666667,2.857142857
"Pocillopora_acuta_HIv2___RNAseq.g26587.t1",0,NA,83,2.888888889,15,3.867768595,2.818181818,16,NA,NA
"Pocillopora_acuta_HIv2___TS.g1785.t1",0,NA,67.4,44.625,47.66666667,33.05882353,25,NA,27.375,100
"Pocillopora_acuta_HIv2___RNAseq.g26589.t1",5,NA,0,40,22.66666667,3.295774648,2.833333333,50.16666667,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26590.t1",NA,NA,NA,NA,0,0,NA,NA,NA,100
"Pocillopora_acuta_HIv2___RNAseq.g26591.t1",0,NA,61.5,NA,0,5.948717949,0,0,0,NA
"Pocillopora_acuta_HIv2___TS.g1788.t1",20,NA,6.181818182,NA,37.66666667,4.916666667,16.55555556,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g26594.t2",20,0,NA,NA,0,8.615384615,8.842105263,20,NA,NA
